Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta_,id
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,26897,1209
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,30736,1210
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,28117,1211
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,24457,1212
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,25713,1213
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,24238,1214
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,27110,1215
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,25259,1216
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,24321,1217
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,22769,1218
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,22481,1219
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,24666,1220
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,28433,1221
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,26254,1222
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,24600,1223
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,30814,1224
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,22656,1225
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,27700,1226
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,22940,1227
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,29235,1228
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,29333,1229
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,33129,1230
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,32888,1231
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,24163,1232
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,24896,1233
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,33165,1234
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,30460,1235
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,24022,1236
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,22706,1237
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,31086,1238
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,24714,1239
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,27075,1240
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,26135,1241
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,23453,1242
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,25263,1243
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,27539,1244
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,24670,1245
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,27653,1246
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,25111,1247
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,25660,1248
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,22905,1249
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,21522,1250
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,24579,1251
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,34563,1252
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,23175,1253
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,25266,1254
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,24564,1255
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,22028,1256
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,20794,1257
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,23922,1258
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,20586,1259
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,24396,1260
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,21897,1261
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,23410,1262
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,22351,1263
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,19410,1264
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,23696,1265
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,25227,1266
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,23372,1267
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,23052,1268
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,21895,1269
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,23815,1270
2020,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,22205,1271
2020,2,L'Eixample,10,Sant Antoni,150,20091,1272
2020,2,L'Eixample,10,Sant Antoni,151,22071,1273
2020,2,L'Eixample,10,Sant Antoni,152,25369,1274
2020,2,L'Eixample,10,Sant Antoni,153,23237,1275
2020,2,L'Eixample,10,Sant Antoni,154,18141,1276
2020,2,L'Eixample,10,Sant Antoni,155,19394,1277
2020,2,L'Eixample,10,Sant Antoni,156,21806,1278
2020,2,L'Eixample,10,Sant Antoni,157,20380,1279
2020,2,L'Eixample,10,Sant Antoni,158,21604,1280
2020,2,L'Eixample,10,Sant Antoni,159,23107,1281
2020,2,L'Eixample,10,Sant Antoni,160,23748,1282
2020,2,L'Eixample,10,Sant Antoni,161,20844,1283
2020,2,L'Eixample,10,Sant Antoni,162,19645,1284
2020,2,L'Eixample,10,Sant Antoni,163,23381,1285
2020,2,L'Eixample,10,Sant Antoni,164,22479,1286
2020,2,L'Eixample,10,Sant Antoni,165,21521,1287
2020,2,L'Eixample,10,Sant Antoni,166,20296,1288
2020,2,L'Eixample,10,Sant Antoni,167,22214,1289
2020,2,L'Eixample,10,Sant Antoni,168,20316,1290
2020,2,L'Eixample,10,Sant Antoni,169,20239,1291
2020,2,L'Eixample,10,Sant Antoni,170,19578,1292
2020,2,L'Eixample,10,Sant Antoni,171,17883,1293
2020,2,L'Eixample,10,Sant Antoni,172,19001,1294
2020,2,L'Eixample,10,Sant Antoni,173,20708,1295
2020,3,Sants-Montjuïc,11,el Poble Sec,1,17267,1296
2020,3,Sants-Montjuïc,11,el Poble Sec,2,15199,1297
2020,3,Sants-Montjuïc,11,el Poble Sec,3,13966,1298
2020,3,Sants-Montjuïc,11,el Poble Sec,4,17691,1299
2020,3,Sants-Montjuïc,11,el Poble Sec,5,15483,1300
2020,3,Sants-Montjuïc,11,el Poble Sec,6,15007,1301
2020,3,Sants-Montjuïc,11,el Poble Sec,7,15649,1302
2020,3,Sants-Montjuïc,11,el Poble Sec,8,15237,1303
2020,3,Sants-Montjuïc,11,el Poble Sec,9,16877,1304
2020,3,Sants-Montjuïc,11,el Poble Sec,10,14377,1305
2020,3,Sants-Montjuïc,11,el Poble Sec,11,12645,1306
2020,3,Sants-Montjuïc,11,el Poble Sec,12,15334,1307
2020,3,Sants-Montjuïc,11,el Poble Sec,13,14370,1308
2020,3,Sants-Montjuïc,11,el Poble Sec,14,13917,1309
2020,3,Sants-Montjuïc,11,el Poble Sec,15,14174,1310
2020,3,Sants-Montjuïc,11,el Poble Sec,16,13732,1311
2020,3,Sants-Montjuïc,11,el Poble Sec,17,13390,1312
2020,3,Sants-Montjuïc,11,el Poble Sec,18,14969,1313
2020,3,Sants-Montjuïc,11,el Poble Sec,19,14411,1314
2020,3,Sants-Montjuïc,11,el Poble Sec,20,18357,1315
2020,3,Sants-Montjuïc,11,el Poble Sec,21,17704,1316
2020,3,Sants-Montjuïc,11,el Poble Sec,22,16678,1317
2020,3,Sants-Montjuïc,11,el Poble Sec,23,14548,1318
2020,3,Sants-Montjuïc,11,el Poble Sec,24,15062,1319
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,12952,1320
2020,3,Sants-Montjuïc,13,la Marina de Port,26,16063,1321
2020,3,Sants-Montjuïc,13,la Marina de Port,27,17177,1322
2020,3,Sants-Montjuïc,13,la Marina de Port,28,19770,1323
2020,3,Sants-Montjuïc,13,la Marina de Port,29,14669,1324
2020,3,Sants-Montjuïc,13,la Marina de Port,30,16716,1325
2020,3,Sants-Montjuïc,13,la Marina de Port,31,15165,1326
2020,3,Sants-Montjuïc,13,la Marina de Port,32,13746,1327
2020,3,Sants-Montjuïc,13,la Marina de Port,33,11594,1328
2020,3,Sants-Montjuïc,13,la Marina de Port,34,15457,1329
2020,3,Sants-Montjuïc,13,la Marina de Port,35,17081,1330
2020,3,Sants-Montjuïc,13,la Marina de Port,36,19010,1331
2020,3,Sants-Montjuïc,13,la Marina de Port,37,17595,1332
2020,3,Sants-Montjuïc,13,la Marina de Port,38,11580,1333
2020,3,Sants-Montjuïc,13,la Marina de Port,39,11252,1334
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,40,21980,1335
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,41,18086,1336
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,42,16974,1337
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,43,20208,1338
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,44,16874,1339
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,45,19370,1340
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,46,23107,1341
2020,3,Sants-Montjuïc,15,Hostafrancs,47,17583,1342
2020,3,Sants-Montjuïc,15,Hostafrancs,48,21546,1343
2020,3,Sants-Montjuïc,15,Hostafrancs,49,19318,1344
2020,3,Sants-Montjuïc,15,Hostafrancs,50,19555,1345
2020,3,Sants-Montjuïc,15,Hostafrancs,51,15940,1346
2020,3,Sants-Montjuïc,15,Hostafrancs,52,17354,1347
2020,3,Sants-Montjuïc,15,Hostafrancs,53,16373,1348
2020,3,Sants-Montjuïc,15,Hostafrancs,54,20049,1349
2020,3,Sants-Montjuïc,15,Hostafrancs,55,18689,1350
2020,3,Sants-Montjuïc,15,Hostafrancs,56,17353,1351
2020,3,Sants-Montjuïc,16,la Bordeta,57,17938,1352
2020,3,Sants-Montjuïc,16,la Bordeta,58,23485,1353
2020,3,Sants-Montjuïc,16,la Bordeta,59,17209,1354
2020,3,Sants-Montjuïc,16,la Bordeta,60,20259,1355
2020,3,Sants-Montjuïc,16,la Bordeta,61,17231,1356
2020,3,Sants-Montjuïc,16,la Bordeta,62,18489,1357
2020,3,Sants-Montjuïc,16,la Bordeta,63,17494,1358
2020,3,Sants-Montjuïc,16,la Bordeta,64,19356,1359
2020,3,Sants-Montjuïc,16,la Bordeta,65,19618,1360
2020,3,Sants-Montjuïc,16,la Bordeta,66,17506,1361
2020,3,Sants-Montjuïc,16,la Bordeta,67,18768,1362
2020,3,Sants-Montjuïc,16,la Bordeta,68,16596,1363
2020,3,Sants-Montjuïc,16,la Bordeta,69,20205,1364
2020,3,Sants-Montjuïc,17,Sants-Badal,70,15359,1365
2020,3,Sants-Montjuïc,17,Sants-Badal,71,15574,1366
2020,3,Sants-Montjuïc,17,Sants-Badal,72,16379,1367
2020,3,Sants-Montjuïc,17,Sants-Badal,73,20005,1368
2020,3,Sants-Montjuïc,17,Sants-Badal,74,18160,1369
2020,3,Sants-Montjuïc,17,Sants-Badal,75,17039,1370
2020,3,Sants-Montjuïc,17,Sants-Badal,76,16460,1371
2020,3,Sants-Montjuïc,17,Sants-Badal,77,17010,1372
2020,3,Sants-Montjuïc,17,Sants-Badal,78,17043,1373
2020,3,Sants-Montjuïc,17,Sants-Badal,79,15083,1374
2020,3,Sants-Montjuïc,17,Sants-Badal,80,18024,1375
2020,3,Sants-Montjuïc,17,Sants-Badal,81,18279,1376
2020,3,Sants-Montjuïc,17,Sants-Badal,82,21406,1377
2020,3,Sants-Montjuïc,17,Sants-Badal,83,20653,1378
2020,3,Sants-Montjuïc,17,Sants-Badal,84,20526,1379
2020,3,Sants-Montjuïc,17,Sants-Badal,85,21134,1380
2020,3,Sants-Montjuïc,18,Sants,86,25588,1381
2020,3,Sants-Montjuïc,18,Sants,87,22718,1382
2020,3,Sants-Montjuïc,18,Sants,88,19807,1383
2020,3,Sants-Montjuïc,18,Sants,89,21718,1384
2020,3,Sants-Montjuïc,18,Sants,90,26064,1385
2020,3,Sants-Montjuïc,18,Sants,91,21065,1386
2020,3,Sants-Montjuïc,18,Sants,92,21680,1387
2020,3,Sants-Montjuïc,18,Sants,93,21669,1388
2020,3,Sants-Montjuïc,18,Sants,94,21818,1389
2020,3,Sants-Montjuïc,18,Sants,95,19654,1390
2020,3,Sants-Montjuïc,18,Sants,96,18191,1391
2020,3,Sants-Montjuïc,18,Sants,97,14077,1392
2020,3,Sants-Montjuïc,18,Sants,98,16375,1393
2020,3,Sants-Montjuïc,18,Sants,99,18998,1394
2020,3,Sants-Montjuïc,18,Sants,100,18975,1395
2020,3,Sants-Montjuïc,18,Sants,101,18802,1396
2020,3,Sants-Montjuïc,18,Sants,102,19721,1397
2020,3,Sants-Montjuïc,18,Sants,103,18797,1398
2020,3,Sants-Montjuïc,18,Sants,104,18039,1399
2020,3,Sants-Montjuïc,18,Sants,105,18070,1400
2020,3,Sants-Montjuïc,18,Sants,106,19546,1401
2020,3,Sants-Montjuïc,18,Sants,107,20809,1402
2020,3,Sants-Montjuïc,18,Sants,108,18727,1403
2020,3,Sants-Montjuïc,18,Sants,109,20162,1404
2020,3,Sants-Montjuïc,18,Sants,110,21441,1405
2020,3,Sants-Montjuïc,18,Sants,111,20853,1406
2020,3,Sants-Montjuïc,18,Sants,112,23933,1407
2020,3,Sants-Montjuïc,18,Sants,113,26949,1408
2020,3,Sants-Montjuïc,18,Sants,114,24717,1409
2020,3,Sants-Montjuïc,13,la Marina de Port,211,16564,1410
2020,3,Sants-Montjuïc,13,la Marina de Port,212,15302,1411
2020,3,Sants-Montjuïc,13,la Marina de Port,213,12272,1412
2020,4,Les Corts,19,les Corts,1,23541,1413
2020,4,Les Corts,19,les Corts,2,27763,1414
2020,4,Les Corts,19,les Corts,3,25202,1415
2020,4,Les Corts,19,les Corts,4,24863,1416
2020,4,Les Corts,19,les Corts,5,23426,1417
2020,4,Les Corts,19,les Corts,6,25133,1418
2020,4,Les Corts,19,les Corts,7,20297,1419
2020,4,Les Corts,19,les Corts,8,21483,1420
2020,4,Les Corts,19,les Corts,9,24982,1421
2020,4,Les Corts,19,les Corts,10,29128,1422
2020,4,Les Corts,19,les Corts,11,29093,1423
2020,4,Les Corts,19,les Corts,12,27449,1424
2020,4,Les Corts,19,les Corts,13,28486,1425
2020,4,Les Corts,19,les Corts,14,31388,1426
2020,4,Les Corts,19,les Corts,15,26765,1427
2020,4,Les Corts,19,les Corts,16,28582,1428
2020,4,Les Corts,19,les Corts,17,28613,1429
2020,4,Les Corts,19,les Corts,18,29235,1430
2020,4,Les Corts,19,les Corts,19,36168,1431
2020,4,Les Corts,19,les Corts,20,29350,1432
2020,4,Les Corts,19,les Corts,21,34968,1433
2020,4,Les Corts,19,les Corts,22,29184,1434
2020,4,Les Corts,19,les Corts,23,45312,1435
2020,4,Les Corts,19,les Corts,24,45312,1436
2020,4,Les Corts,19,les Corts,25,25581,1437
2020,4,Les Corts,19,les Corts,26,27201,1438
2020,4,Les Corts,19,les Corts,27,29319,1439
2020,4,Les Corts,19,les Corts,28,26523,1440
2020,4,Les Corts,19,les Corts,29,33032,1441
2020,4,Les Corts,19,les Corts,30,28544,1442
2020,4,Les Corts,19,les Corts,31,24049,1443
2020,4,Les Corts,19,les Corts,32,23803,1444
2020,4,Les Corts,19,les Corts,33,24195,1445
2020,4,Les Corts,19,les Corts,34,31241,1446
2020,4,Les Corts,19,les Corts,35,28642,1447
2020,4,Les Corts,20,la Maternitat i Sant Ramon,36,21772,1448
2020,4,Les Corts,20,la Maternitat i Sant Ramon,37,24370,1449
2020,4,Les Corts,20,la Maternitat i Sant Ramon,38,24139,1450
2020,4,Les Corts,20,la Maternitat i Sant Ramon,39,21848,1451
2020,4,Les Corts,20,la Maternitat i Sant Ramon,40,18391,1452
2020,4,Les Corts,20,la Maternitat i Sant Ramon,41,19645,1453
2020,4,Les Corts,20,la Maternitat i Sant Ramon,42,19133,1454
2020,4,Les Corts,20,la Maternitat i Sant Ramon,43,29246,1455
2020,4,Les Corts,20,la Maternitat i Sant Ramon,44,22131,1456
2020,4,Les Corts,20,la Maternitat i Sant Ramon,45,21342,1457
2020,4,Les Corts,20,la Maternitat i Sant Ramon,46,30923,1458
2020,4,Les Corts,20,la Maternitat i Sant Ramon,47,26193,1459
2020,4,Les Corts,20,la Maternitat i Sant Ramon,48,28282,1460
2020,4,Les Corts,20,la Maternitat i Sant Ramon,49,36565,1461
2020,4,Les Corts,21,Pedralbes,50,45312,1462
2020,4,Les Corts,21,Pedralbes,51,31304,1463
2020,4,Les Corts,21,Pedralbes,52,45312,1464
2020,4,Les Corts,21,Pedralbes,53,31086,1465
2020,4,Les Corts,21,Pedralbes,54,43208,1466
2020,4,Les Corts,21,Pedralbes,55,45312,1467
2020,4,Les Corts,21,Pedralbes,56,45312,1468
2020,4,Les Corts,20,la Maternitat i Sant Ramon,84,30800,1469
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,19120,1470
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,32816,1471
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,32232,1472
2020,5,Sarrià-Sant Gervasi,23,Sarrià,4,45312,1473
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5,39934,1474
2020,5,Sarrià-Sant Gervasi,23,Sarrià,6,45312,1475
2020,5,Sarrià-Sant Gervasi,23,Sarrià,7,40486,1476
2020,5,Sarrià-Sant Gervasi,23,Sarrià,8,45312,1477
2020,5,Sarrià-Sant Gervasi,23,Sarrià,9,33284,1478
2020,5,Sarrià-Sant Gervasi,23,Sarrià,10,31840,1479
2020,5,Sarrià-Sant Gervasi,23,Sarrià,11,33270,1480
2020,5,Sarrià-Sant Gervasi,23,Sarrià,12,29096,1481
2020,5,Sarrià-Sant Gervasi,23,Sarrià,13,32698,1482
2020,5,Sarrià-Sant Gervasi,23,Sarrià,14,37529,1483
2020,5,Sarrià-Sant Gervasi,23,Sarrià,15,32005,1484
2020,5,Sarrià-Sant Gervasi,23,Sarrià,16,27438,1485
2020,5,Sarrià-Sant Gervasi,23,Sarrià,17,45312,1486
2020,5,Sarrià-Sant Gervasi,23,Sarrià,18,31470,1487
2020,5,Sarrià-Sant Gervasi,23,Sarrià,19,41083,1488
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,38807,1489
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,45312,1490
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,45312,1491
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,28349,1492
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,45312,1493
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,45312,1494
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,45312,1495
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,45312,1496
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,43026,1497
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,45312,1498
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,45312,1499
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,45312,1500
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,45312,1501
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,33,42641,1502
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,34,32854,1503
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,35,45312,1504
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,36,42673,1505
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,37,31295,1506
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,38,29797,1507
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,39,38380,1508
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,40,27690,1509
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,41,30781,1510
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,42,31450,1511
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,43,31741,1512
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,44,28382,1513
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,45,36708,1514
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,46,45312,1515
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,47,41965,1516
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,48,39725,1517
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,49,45312,1518
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,50,33888,1519
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,51,42119,1520
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,52,45312,1521
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,53,45312,1522
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,54,45312,1523
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,55,45312,1524
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,56,45117,1525
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,57,45312,1526
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,58,45312,1527
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,59,41638,1528
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,60,45312,1529
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,61,29480,1530
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,62,37130,1531
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,63,38354,1532
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,64,33898,1533
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,65,31025,1534
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,66,38731,1535
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,67,40357,1536
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,68,36215,1537
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,69,32118,1538
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,70,31163,1539
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,71,28364,1540
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,72,34647,1541
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,73,31259,1542
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,74,38660,1543
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,75,32625,1544
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,76,32838,1545
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,77,35624,1546
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,78,34979,1547
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,79,30964,1548
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80,28448,1549
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,81,28750,1550
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,82,26293,1551
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,83,26436,1552
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,84,29209,1553
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,85,25210,1554
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,86,26630,1555
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,87,27335,1556
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,88,30784,1557
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,89,29260,1558
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,90,26964,1559
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,91,28106,1560
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,92,40227,1561
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,93,35562,1562
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,94,34442,1563
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,24760,1564
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,96,25955,1565
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,97,30686,1566
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,98,25728,1567
2020,6,Gràcia,28,Vallcarca i els Penitents,1,21224,1568
2020,6,Gràcia,28,Vallcarca i els Penitents,2,21840,1569
2020,6,Gràcia,28,Vallcarca i els Penitents,3,20960,1570
2020,6,Gràcia,28,Vallcarca i els Penitents,4,23477,1571
2020,6,Gràcia,28,Vallcarca i els Penitents,6,29895,1572
2020,6,Gràcia,28,Vallcarca i els Penitents,7,26343,1573
2020,6,Gràcia,28,Vallcarca i els Penitents,8,23119,1574
2020,6,Gràcia,28,Vallcarca i els Penitents,9,32233,1575
2020,6,Gràcia,28,Vallcarca i els Penitents,10,26478,1576
2020,6,Gràcia,28,Vallcarca i els Penitents,11,25346,1577
2020,6,Gràcia,28,Vallcarca i els Penitents,12,28164,1578
2020,6,Gràcia,29,el Coll,13,21825,1579
2020,6,Gràcia,29,el Coll,14,19580,1580
2020,6,Gràcia,29,el Coll,15,18570,1581
2020,6,Gràcia,29,el Coll,16,17064,1582
2020,6,Gràcia,29,el Coll,17,18463,1583
2020,6,Gràcia,30,la Salut,18,20093,1584
2020,6,Gràcia,30,la Salut,19,21418,1585
2020,6,Gràcia,30,la Salut,20,22171,1586
2020,6,Gràcia,30,la Salut,21,26225,1587
2020,6,Gràcia,30,la Salut,22,23599,1588
2020,6,Gràcia,30,la Salut,23,31941,1589
2020,6,Gràcia,30,la Salut,24,23931,1590
2020,6,Gràcia,30,la Salut,25,26007,1591
2020,6,Gràcia,30,la Salut,26,23934,1592
2020,6,Gràcia,30,la Salut,27,25713,1593
2020,6,Gràcia,31,la Vila de Gràcia,28,21016,1594
2020,6,Gràcia,31,la Vila de Gràcia,29,23583,1595
2020,6,Gràcia,31,la Vila de Gràcia,30,21341,1596
2020,6,Gràcia,31,la Vila de Gràcia,31,23340,1597
2020,6,Gràcia,31,la Vila de Gràcia,32,20829,1598
2020,6,Gràcia,31,la Vila de Gràcia,33,22769,1599
2020,6,Gràcia,31,la Vila de Gràcia,34,24596,1600
2020,6,Gràcia,31,la Vila de Gràcia,35,26913,1601
2020,6,Gràcia,31,la Vila de Gràcia,36,25040,1602
